Date,Closing price   XAU/USD (Troy Ounce=31.1035 grams),Change Price,Change %,Indian Rs (85.53),UAE Dirham AED ( 3.67), Sri Lankan Rupee LKR (295.40),South African Rand R(19.10),Singapore Dollar sD  (1.34),Pakistani Rupee R(279.66),Japanese Yen (145.53),Chinese Yuan (7.72), Canadian Dollar (1.42), Australian Dollar AUD(1.64),Malaysian Ringgit RM (4.44),Russion ruble R(84.44)
"Feb 10, 2016","1,194.70",-4.00,-0.333694836,102182.691,4384.549,352914.38,22818.77,1600.898,334109.802,173864.691,9223.084,1696.474,1959.308,5304.468,100880.468
"Feb 9, 2016","1,198.70",0.80,0.066783538,102524.811,4399.229,354095.98,22895.17,1606.258,335228.442,174446.811,9253.964,1702.154,1965.868,5322.228,101218.228
"Feb 8, 2016","1,197.90",40.10,3.463465193,102456.387,4396.293,353859.66,22879.89,1605.186,335004.714,174330.387,9247.788,1701.018,1964.556,5318.676,101150.676
"Feb 5, 2016","1,157.80",0.20,0.017277125,99026.634,4249.126,342014.12,22113.98,1551.452,323790.348,168494.634,8938.216,1644.076,1898.792,5140.632,97764.632
"Feb 4, 2016","1,157.60",16.30,1.428195917,99009.528,4248.392,341955.04,22110.16,1551.184,323734.416,168465.528,8936.672,1643.792,1898.464,5139.744,97747.744
"Feb 3, 2016","1,141.30",14.00,1.241905438,97615.389,4188.571,337140.02,21798.83,1529.342,319175.958,166093.389,8810.836,1620.646,1871.732,5067.372,96371.372
"Feb 2, 2016","1,127.30",-0.60,-0.053196205,96417.969,4137.191,333004.42,21531.43,1510.582,315260.718,164055.969,8702.756,1600.766,1848.772,5005.212,95189.212
"Feb 1, 2016","1,127.90",11.50,1.03009674,96469.287,4139.393,333181.66,21542.89,1511.386,315428.514,164143.287,8707.388,1601.618,1849.756,5007.876,95239.876
"Jan 29, 2016","1,116.40",0.80,0.07171029,95485.692,4097.188,329784.56,21323.24,1495.976,312212.424,162469.692,8618.608,1585.288,1830.896,4956.816,94268.816
"Jan 28, 2016","1,115.60",-0.50,-0.044798853,95417.268,4094.252,329548.24,21307.96,1494.904,311988.696,162353.268,8612.432,1584.152,1829.584,4953.264,94201.264
"Jan 27, 2016","1,116.10",-5.60,-0.499242222,95460.033,4096.087,329695.94,21317.51,1495.574,312128.526,162426.033,8616.292,1584.862,1830.404,4955.484,94243.484
"Jan 26, 2016","1,121.70",15.50,1.401193274,95939.001,4116.639,331350.18,21424.47,1503.078,313694.622,163241.001,8659.524,1592.814,1839.588,4980.348,94716.348
"Jan 25, 2016","1,106.20",9.00,0.820269778,94613.286,4059.754,326771.48,21128.42,1482.308,309359.892,160985.286,8539.864,1570.804,1814.168,4911.528,93407.528
"Jan 22, 2016","1,097.20",-1.90,-0.172868711,93843.516,4026.724,324112.88,20956.52,1470.248,306842.952,159675.516,8470.384,1558.024,1799.408,4871.568,92647.568
"Jan 21, 2016","1,099.10",-8.00,-0.722608617,94006.023,4033.697,324674.14,20992.81,1472.794,307374.306,159952.023,8485.052,1560.722,1802.524,4880.004,92808.004
"Jan 20, 2016","1,107.10",17.20,1.578126434,94690.263,4063.057,327037.34,21145.61,1483.514,309611.586,161116.263,8546.812,1572.082,1815.644,4915.524,93483.524
"Jan 19, 2016","1,089.90",-1.60,-0.146587265,93219.147,3999.933,321956.46,20817.09,1460.466,304801.434,158613.147,8414.028,1547.658,1787.436,4839.156,92031.156
"Jan 15, 2016","1,091.50",17.60,1.638886302,93355.995,4005.805,322429.1,20847.65,1462.61,305248.89,158845.995,8426.38,1549.93,1790.06,4846.26,92166.26
"Jan 14, 2016","1,073.90",-13.60,-1.250574713,91850.667,3941.213,317230.06,20511.49,1439.026,300326.874,156284.667,8290.508,1524.938,1761.196,4768.116,90680.116
"Jan 13, 2016","1,087.50",1.90,0.175018423,93013.875,3991.125,321247.5,20771.25,1457.25,304130.25,158263.875,8395.5,1544.25,1783.5,4828.5,91828.5
"Jan 12, 2016","1,085.60",-10.90,-0.994072047,92851.368,3984.152,320686.24,20734.96,1454.704,303598.896,157987.368,8380.832,1541.552,1780.384,4820.064,91668.064
"Jan 11, 2016","1,096.50",-1.30,-0.118418655,93783.645,4024.155,323906.1,20943.15,1469.31,306647.19,159573.645,8464.98,1557.03,1798.26,4868.46,92588.46
"Jan 8, 2016","1,097.80",-9.90,-0.893743793,93894.834,4028.926,324290.12,20967.98,1471.052,307010.748,159762.834,8475.016,1558.876,1800.392,4874.232,92698.232
"Jan 7, 2016","1,107.70",15.80,1.447018958,94741.581,4065.259,327214.58,21157.07,1484.318,309779.382,161203.581,8551.444,1572.934,1816.628,4918.188,93534.188
"Jan 6, 2016","1,091.90",13.50,1.251854599,93390.207,4007.273,322547.26,20855.29,1463.146,305360.754,158904.207,8429.468,1550.498,1790.716,4848.036,92200.036
"Jan 5, 2016","1,078.40",3.30,0.306948191,92235.552,3957.728,318559.36,20597.44,1445.056,301585.344,156939.552,8325.248,1531.328,1768.576,4788.096,91060.096
"Jan 4, 2016","1,075.10",14.80,1.395831368,91953.303,3945.617,317584.54,20534.41,1440.634,300662.466,156459.303,8299.772,1526.642,1763.164,4773.444,90781.444
"Dec 31, 2015","1,060.30",0.20,0.018866145,90687.459,3891.301,313212.62,20251.73,1420.802,296523.498,154305.459,8185.516,1505.626,1738.892,4707.732,89531.732
"Dec 30, 2015","1,060.10",-17.40,-1.614849188,90670.353,3890.567,313153.54,20247.91,1420.534,296467.566,154276.353,8183.972,1505.342,1738.564,4706.844,89514.844
"Dec 29, 2015","1,077.50",7.00,0.653900047,92158.575,3954.425,318293.5,20580.25,1443.85,301333.65,156808.575,8318.3,1530.05,1767.1,4784.1,90984.1
"Dec 28, 2015","1,070.50",-6.70,-0.621982919,91559.865,3928.735,316225.7,20446.55,1434.47,299376.03,155789.865,8264.26,1520.11,1755.62,4753.02,90393.02
"Dec 24, 2015","1,077.20",7.80,0.729380961,92132.916,3953.324,318204.88,20574.52,1443.448,301249.752,156764.916,8315.984,1529.624,1766.608,4782.768,90958.768
"Dec 23, 2015","1,069.40",-5.40,-0.502419055,91465.782,3924.698,315900.76,20425.54,1432.996,299068.404,155629.782,8255.768,1518.548,1753.816,4748.136,90300.136
"Dec 22, 2015","1,074.80",-7.10,-0.656252888,91927.644,3944.516,317495.92,20528.68,1440.232,300578.568,156415.644,8297.456,1526.216,1762.672,4772.112,90756.112
"Dec 21, 2015","1,081.90",15.70,1.472519227,92534.907,3970.573,319593.26,20664.29,1449.746,302564.154,157448.907,8352.268,1536.298,1774.316,4803.636,91355.636
"Dec 18, 2015","1,066.20",15.40,1.465550057,91192.086,3912.954,314955.48,20364.42,1428.708,298173.492,155164.086,8231.064,1514.004,1748.568,4733.928,90029.928
"Dec 17, 2015","1,050.80",-27.20,-2.523191095,89874.924,3856.436,310406.32,20070.28,1408.072,293866.728,152922.924,8112.176,1492.136,1723.312,4665.552,88729.552
"Dec 16, 2015","1,078.00",15.10,1.420641641,92201.34,3956.26,318441.2,20589.8,1444.52,301473.48,156881.34,8322.16,1530.76,1767.92,4786.32,91026.32
"Dec 15, 2015","1,062.90",-1.80,-0.169061708,90909.837,3900.843,313980.66,20301.39,1424.286,297250.614,154683.837,8205.588,1509.318,1743.156,4719.276,89751.276
"Dec 14, 2015","1,064.70",-12.20,-1.132881419,91063.791,3907.449,314512.38,20335.77,1426.698,297754.002,154945.791,8219.484,1511.874,1746.108,4727.268,89903.268
"Dec 11, 2015","1,076.90",3.80,0.354114248,92107.257,3952.223,318116.26,20568.79,1443.046,301165.854,156721.257,8313.668,1529.198,1766.116,4781.436,90933.436
"Dec 10, 2015","1,073.10",-4.50,-0.417594655,91782.243,3938.277,316993.74,20496.21,1437.954,300103.146,156168.243,8284.332,1523.802,1759.884,4764.564,90612.564
"Dec 9, 2015","1,077.60",1.30,0.120784168,92167.128,3954.792,318323.04,20582.16,1443.984,301361.616,156823.128,8319.072,1530.192,1767.264,4784.544,90992.544
"Dec 8, 2015","1,076.30",-0.10,-0.009290227,92055.939,3950.021,317939.02,20557.33,1442.242,300998.058,156633.939,8309.036,1528.346,1765.132,4778.772,90882.772
"Dec 7, 2015","1,076.40",-8.10,-0.746887967,92064.492,3950.388,317968.56,20559.24,1442.376,301026.024,156648.492,8309.808,1528.488,1765.296,4779.216,90891.216
"Dec 4, 2015","1,084.50",22.80,2.147499294,92757.285,3980.115,320361.3,20713.95,1453.23,303291.27,157827.285,8372.34,1539.99,1778.58,4815.18,91575.18
"Dec 3, 2015","1,061.70",7.50,0.711439954,90807.201,3896.439,313626.18,20278.47,1422.678,296915.022,154509.201,8196.324,1507.614,1741.188,4713.948,89649.948
"Dec 2, 2015","1,054.20",-9.60,-0.902425268,90165.726,3868.914,311410.68,20135.22,1412.628,294817.572,153417.726,8138.424,1496.964,1728.888,4680.648,89016.648
"Dec 1, 2015","1,063.80",-2.00,-0.187652468,90986.814,3904.146,314246.52,20318.58,1425.492,297502.308,154814.814,8212.536,1510.596,1744.632,4723.272,89827.272
"Nov 30, 2015","1,065.80",9.60,0.908918765,91157.874,3911.486,314837.32,20356.78,1428.172,298061.628,155105.874,8227.976,1513.436,1747.912,4732.152,89996.152
"Nov 27, 2015","1,056.20",-14.30,-1.335824381,90336.786,3876.254,312001.48,20173.42,1415.308,295376.892,153708.786,8153.864,1499.804,1732.168,4689.528,89185.528
"Nov 25, 2015","1,070.50",-3.80,-0.353718701,91559.865,3928.735,316225.7,20446.55,1434.47,299376.03,155789.865,8264.26,1520.11,1755.62,4753.02,90393.02
"Nov 24, 2015","1,074.30",7.50,0.70303712,91884.879,3942.681,317348.22,20519.13,1439.562,300438.738,156342.879,8293.596,1525.506,1761.852,4769.892,90713.892
"Nov 23, 2015","1,066.80",-9.60,-0.891861761,91243.404,3915.156,315132.72,20375.88,1429.512,298341.288,155251.404,8235.696,1514.856,1749.552,4736.592,90080.592
"Nov 20, 2015","1,076.40",-1.60,-0.148423006,92064.492,3950.388,317968.56,20559.24,1442.376,301026.024,156648.492,8309.808,1528.488,1765.296,4779.216,90891.216
"Nov 19, 2015","1,078.00",9.20,0.860778443,92201.34,3956.26,318441.2,20589.8,1444.52,301473.48,156881.34,8322.16,1530.76,1767.92,4786.32,91026.32
"Nov 18, 2015","1,068.80",0.10,0.009357163,91414.464,3922.496,315723.52,20414.08,1432.192,298900.608,155542.464,8251.136,1517.696,1752.832,4745.472,90249.472
"Nov 17, 2015","1,068.70",-15.00,-1.384146904,91405.911,3922.129,315693.98,20412.17,1432.058,298872.642,155527.911,8250.364,1517.554,1752.668,4745.028,90241.028
"Nov 16, 2015","1,083.70",2.90,0.268319763,92688.861,3977.179,320124.98,20698.67,1452.158,303067.542,157710.861,8366.164,1538.854,1777.268,4811.628,91507.628
"Nov 13, 2015","1,080.80",0.00,0,92440.824,3966.536,319268.32,20643.28,1448.272,302256.528,157288.824,8343.776,1534.736,1772.512,4798.752,91262.752
"Nov 12, 2015","1,080.80",-3.90,-0.359546418,92440.824,3966.536,319268.32,20643.28,1448.272,302256.528,157288.824,8343.776,1534.736,1772.512,4798.752,91262.752
"Nov 11, 2015","1,084.70",-3.50,-0.321632053,92774.391,3980.849,320420.38,20717.77,1453.498,303347.202,157856.391,8373.884,1540.274,1778.908,4816.068,91592.068
"Nov 10, 2015","1,088.20",0.30,0.027576064,93073.746,3993.694,321454.28,20784.62,1458.188,304326.012,158365.746,8400.904,1545.244,1784.648,4831.608,91887.608
"Nov 9, 2015","1,087.90",0.30,0.02758367,93048.087,3992.593,321365.66,20778.89,1457.786,304242.114,158322.087,8398.588,1544.818,1784.156,4830.276,91862.276
"Nov 6, 2015","1,087.60",-16.80,-1.521187975,93022.428,3991.492,321277.04,20773.16,1457.384,304158.216,158278.428,8396.272,1544.392,1783.664,4828.944,91836.944
"Nov 5, 2015","1,104.40",-2.10,-0.189787619,94459.332,4053.148,326239.76,21094.04,1479.896,308856.504,160723.332,8525.968,1568.248,1811.216,4903.536,93255.536
"Nov 4, 2015","1,106.50",-7.70,-0.691078801,94638.945,4060.855,326860.1,21134.15,1482.71,309443.79,161028.945,8542.18,1571.23,1814.66,4912.86,93432.86
"Nov 3, 2015","1,114.20",-21.60,-1.901743265,95297.526,4089.114,329134.68,21281.22,1493.028,311597.172,162149.526,8601.624,1582.164,1827.288,4947.048,94083.048
"Nov 2, 2015","1,135.80",-5.70,-0.49934297,97144.974,4168.386,335515.32,21693.78,1521.972,317637.828,165292.974,8768.376,1612.836,1862.712,5042.952,95906.952
"Oct 30, 2015","1,141.50",-5.70,-0.496861925,97632.495,4189.305,337199.1,21802.65,1529.61,319231.89,166122.495,8812.38,1620.93,1872.06,5068.26,96388.26
"Oct 29, 2015","1,147.20",-29.90,-2.540141025,98120.016,4210.224,338882.88,21911.52,1537.248,320825.952,166952.016,8856.384,1629.024,1881.408,5093.568,96869.568
"Oct 28, 2015","1,177.10",10.30,0.882756256,100677.363,4319.957,347715.34,22482.61,1577.314,329187.786,171303.363,9087.212,1671.482,1930.444,5226.324,99394.324
"Oct 27, 2015","1,166.80",-0.20,-0.017137961,99796.404,4282.156,344672.72,22285.88,1563.512,326307.288,169804.404,9007.696,1656.856,1913.552,5180.592,98524.592
"Oct 26, 2015","1,167.00",3.70,0.318060689,99813.51,4282.89,344731.8,22289.7,1563.78,326363.22,169833.51,9009.24,1657.14,1913.88,5181.48,98541.48
"Oct 23, 2015","1,163.30",-3.30,-0.282873307,99497.049,4269.311,343638.82,22219.03,1558.822,325328.478,169295.049,8980.676,1651.886,1907.812,5165.052,98229.052
"Oct 22, 2015","1,166.60",-1.00,-0.085645769,99779.298,4281.422,344613.64,22282.06,1563.244,326251.356,169775.298,9006.152,1656.572,1913.224,5179.704,98507.704
"Oct 21, 2015","1,167.60",-10.40,-0.882852292,99864.828,4285.092,344909.04,22301.16,1564.584,326531.016,169920.828,9013.872,1657.992,1914.864,5184.144,98592.144
"Oct 20, 2015","1,178.00",4.70,0.400579562,100754.34,4323.26,347981.2,22499.8,1578.52,329439.48,171434.34,9094.16,1672.76,1931.92,5230.32,99470.32
"Oct 19, 2015","1,173.30",-10.30,-0.870226428,100352.349,4306.011,346592.82,22410.03,1572.222,328125.078,170750.349,9057.876,1666.086,1924.212,5209.452,99073.452
"Oct 16, 2015","1,183.60",-4.30,-0.361983332,101233.308,4343.812,349635.44,22606.76,1586.024,331005.576,172249.308,9137.392,1680.712,1941.104,5255.184,99943.184
"Oct 15, 2015","1,187.90",7.80,0.660960936,101601.087,4359.593,350905.66,22688.89,1591.786,332208.114,172875.087,9170.588,1686.818,1948.156,5274.276,100306.276
"Oct 14, 2015","1,180.10",14.30,1.226625493,100933.953,4330.967,348601.54,22539.91,1581.334,330026.766,171739.953,9110.372,1675.742,1935.364,5239.644,99647.644
"Oct 13, 2015","1,165.80",0.90,0.077259851,99710.874,4278.486,344377.32,22266.78,1562.172,326027.628,169658.874,8999.976,1655.436,1911.912,5176.152,98440.152
"Oct 12, 2015","1,164.90",8.60,0.743751622,99633.897,4275.183,344111.46,22249.59,1560.966,325775.934,169527.897,8993.028,1654.158,1910.436,5172.156,98364.156
"Oct 9, 2015","1,156.30",11.60,1.013365947,98898.339,4243.621,341571.02,22085.33,1549.442,323370.858,168276.339,8926.636,1641.946,1896.332,5133.972,97637.972
"Oct 8, 2015","1,144.70",-4.30,-0.374238468,97906.191,4201.049,338144.38,21863.77,1533.898,320126.802,166588.191,8837.084,1625.474,1877.308,5082.468,96658.468
"Oct 7, 2015","1,149.00",2.20,0.191838158,98273.97,4216.83,339414.6,21945.9,1539.66,321329.34,167213.97,8870.28,1631.58,1884.36,5101.56,97021.56
"Oct 6, 2015","1,146.80",8.70,0.764431948,98085.804,4208.756,338764.72,21903.88,1536.712,320714.088,166893.804,8853.296,1628.456,1880.752,5091.792,96835.792
"Oct 5, 2015","1,138.10",1.00,0.087943013,97341.693,4176.827,336194.74,21737.71,1525.054,318281.046,165627.693,8786.132,1616.102,1866.484,5053.164,96101.164
"Oct 2, 2015","1,137.10",22.90,2.055286304,97256.163,4173.157,335899.34,21718.61,1523.714,318001.386,165482.163,8778.412,1614.682,1864.844,5048.724,96016.724
"Oct 1, 2015","1,114.20",-1.30,-0.116539668,95297.526,4089.114,329134.68,21281.22,1493.028,311597.172,162149.526,8601.624,1582.164,1827.288,4947.048,94083.048
"Sep 30, 2015","1,115.50",-11.60,-1.029189957,95408.715,4093.885,329518.7,21306.05,1494.77,311960.73,162338.715,8611.66,1584.01,1829.42,4952.82,94192.82
"Sep 29, 2015","1,127.10",-4.90,-0.432862191,96400.863,4136.457,332945.34,21527.61,1510.314,315204.786,164026.863,8701.212,1600.482,1848.444,5004.324,95172.324
"Sep 28, 2015","1,132.00",-14.00,-1.221640489,96819.96,4154.44,334392.8,21621.2,1516.88,316575.12,164739.96,8739.04,1607.44,1856.48,5026.08,95586.08
"Sep 25, 2015","1,146.00",-7.80,-0.676027041,98017.38,4205.82,338528.4,21888.6,1535.64,320490.36,166777.38,8847.12,1627.32,1879.44,5088.24,96768.24
"Sep 24, 2015","1,153.80",22.20,1.961823966,98684.514,4234.446,340832.52,22037.58,1546.092,322671.708,167912.514,8907.336,1638.396,1892.232,5122.872,97426.872
"Sep 23, 2015","1,131.60",6.60,0.586666667,96785.748,4152.972,334274.64,21613.56,1516.344,316463.256,164681.748,8735.952,1606.872,1855.824,5024.304,95552.304
"Sep 22, 2015","1,125.00",-8.10,-0.714853058,96221.25,4128.75,332325,21487.5,1507.5,314617.5,163721.25,8685,1597.5,1845,4995,94995
"Sep 21, 2015","1,133.10",-5.00,-0.439328706,96914.043,4158.477,334717.74,21642.21,1518.354,316882.746,164900.043,8747.532,1609.002,1858.284,5030.964,95678.964
"Sep 18, 2015","1,138.10",20.80,1.861630717,97341.693,4176.827,336194.74,21737.71,1525.054,318281.046,165627.693,8786.132,1616.102,1866.484,5053.164,96101.164
"Sep 17, 2015","1,117.30",-1.90,-0.169764117,95562.669,4100.491,330050.42,21340.43,1497.182,312464.118,162600.669,8625.556,1586.566,1832.372,4960.812,94344.812
"Sep 16, 2015","1,119.20",16.40,1.487123685,95725.176,4107.464,330611.68,21376.72,1499.728,312995.472,162877.176,8640.224,1589.264,1835.488,4969.248,94505.248
"Sep 15, 2015","1,102.80",-4.90,-0.442358039,94322.484,4047.276,325767.12,21063.48,1477.752,308409.048,160490.484,8513.616,1565.976,1808.592,4896.432,93120.432
"Sep 14, 2015","1,107.70",4.20,0.380607159,94741.581,4065.259,327214.58,21157.07,1484.318,309779.382,161203.581,8551.444,1572.934,1816.628,4918.188,93534.188
"Sep 11, 2015","1,103.50",-6.00,-0.540784137,94382.355,4049.845,325973.9,21076.85,1478.69,308604.81,160592.355,8519.02,1566.97,1809.74,4899.54,93179.54
"Sep 10, 2015","1,109.50",7.30,0.66231174,94895.535,4071.865,327746.3,21191.45,1486.73,310282.77,161465.535,8565.34,1575.49,1819.58,4926.18,93686.18
"Sep 9, 2015","1,102.20",-18.20,-1.62441985,94271.166,4045.074,325589.88,21052.02,1476.948,308241.252,160403.166,8508.984,1565.124,1807.608,4893.768,93069.768
"Sep 8, 2015","1,120.40",-0.20,-0.017847582,95827.812,4111.868,330966.16,21399.64,1501.336,313331.064,163051.812,8649.488,1590.968,1837.456,4974.576,94606.576
"Sep 4, 2015","1,120.60",-3.10,-0.275874344,95844.918,4112.602,331025.24,21403.46,1501.604,313386.996,163080.918,8651.032,1591.252,1837.784,4975.464,94623.464
"Sep 3, 2015","1,123.70",-8.80,-0.777041943,96110.061,4123.979,331940.98,21462.67,1505.758,314253.942,163532.061,8674.964,1595.654,1842.868,4989.228,94885.228
"Sep 2, 2015","1,132.50",-6.20,-0.544480548,96862.725,4156.275,334540.5,21630.75,1517.55,316714.95,164812.725,8742.9,1608.15,1857.3,5028.3,95628.3
"Sep 1, 2015","1,138.70",7.10,0.627430187,97393.011,4179.029,336371.98,21749.17,1525.858,318448.842,165715.011,8790.764,1616.954,1867.468,5055.828,96151.828
"Aug 31, 2015","1,131.60",-1.50,-0.132380196,96785.748,4152.972,334274.64,21613.56,1516.344,316463.256,164681.748,8735.952,1606.872,1855.824,5024.304,95552.304
"Aug 28, 2015","1,133.10",10.70,0.953314326,96914.043,4158.477,334717.74,21642.21,1518.354,316882.746,164900.043,8747.532,1609.002,1858.284,5030.964,95678.964
"Aug 27, 2015","1,122.40",-2.20,-0.195625111,95998.872,4119.208,331556.96,21437.84,1504.016,313890.384,163342.872,8664.928,1593.808,1840.736,4983.456,94775.456
"Aug 26, 2015","1,124.60",-13.60,-1.194869092,96187.038,4127.282,332206.84,21479.86,1506.964,314505.636,163663.038,8681.912,1596.932,1844.344,4993.224,94961.224
"Aug 25, 2015","1,138.20",-15.20,-1.317842899,97350.246,4177.194,336224.28,21739.62,1525.188,318309.012,165642.246,8786.904,1616.244,1866.648,5053.608,96109.608
"Aug 24, 2015","1,153.40",-6.20,-0.534667127,98650.302,4232.978,340714.36,22029.94,1545.556,322559.844,167854.302,8904.248,1637.828,1891.576,5121.096,97393.096
"Aug 21, 2015","1,159.60",6.60,0.572419775,99180.588,4255.732,342545.84,22148.36,1553.864,324293.736,168756.588,8952.112,1646.632,1901.744,5148.624,97916.624
"Aug 20, 2015","1,153.00",24.90,2.20725113,98616.09,4231.51,340596.2,22022.3,1545.02,322447.98,167796.09,8901.16,1637.26,1890.92,5119.32,97359.32
"Aug 19, 2015","1,128.10",11.00,0.984692507,96486.393,4140.127,333240.74,21546.71,1511.654,315484.446,164172.393,8708.932,1601.902,1850.084,5008.764,95256.764
"Aug 18, 2015","1,117.10",-1.50,-0.134096192,95545.563,4099.757,329991.34,21336.61,1496.914,312408.186,162571.563,8624.012,1586.282,1832.044,4959.924,94327.924
"Aug 17, 2015","1,118.60",5.70,0.512175398,95673.858,4105.262,330434.44,21365.26,1498.924,312827.676,162789.858,8635.592,1588.412,1834.504,4966.584,94454.584
"Aug 14, 2015","1,112.90",-2.80,-0.250963521,95186.337,4084.343,328750.66,21256.39,1491.286,311233.614,161960.337,8591.588,1580.318,1825.156,4941.276,93973.276
"Aug 13, 2015","1,115.70",-7.50,-0.667735043,95425.821,4094.619,329577.78,21309.87,1495.038,312016.662,162367.821,8613.204,1584.294,1829.748,4953.708,94209.708
"Aug 12, 2015","1,123.20",15.60,1.408450704,96067.296,4122.144,331793.28,21453.12,1505.088,314114.112,163459.296,8671.104,1594.944,1842.048,4987.008,94843.008
"Aug 11, 2015","1,107.60",3.40,0.307915233,94733.028,4064.892,327185.04,21155.16,1484.184,309751.416,161189.028,8550.672,1572.792,1816.464,4917.744,93525.744
"Aug 10, 2015","1,104.20",10.10,0.923133169,94442.226,4052.414,326180.68,21090.22,1479.628,308800.572,160694.226,8524.424,1567.964,1810.888,4902.648,93238.648
"Aug 7, 2015","1,094.10",3.90,0.357732526,93578.373,4015.347,323197.14,20897.31,1466.094,305976.006,159224.373,8446.452,1553.622,1794.324,4857.804,92385.804
"Aug 6, 2015","1,090.20",4.50,0.414479138,93244.806,4001.034,322045.08,20822.82,1460.868,304885.332,158656.806,8416.344,1548.084,1787.928,4840.488,92056.488
"Aug 5, 2015","1,085.70",-5.00,-0.458421197,92859.921,3984.519,320715.78,20736.87,1454.838,303626.862,158001.921,8381.604,1541.694,1780.548,4820.508,91676.508
"Aug 4, 2015","1,090.70",1.30,0.119331742,93287.571,4002.869,322192.78,20832.37,1461.538,305025.162,158729.571,8420.204,1548.794,1788.748,4842.708,92098.708
"Aug 3, 2015","1,089.40",-5.50,-0.50232898,93176.382,3998.098,321808.76,20807.54,1459.796,304661.604,158540.382,8410.168,1546.948,1786.616,4836.936,91988.936
"Jul 31, 2015","1,094.90",6.50,0.597206909,93646.797,4018.283,323433.46,20912.59,1467.166,306199.734,159340.797,8452.628,1554.758,1795.636,4861.356,92453.356
"Jul 30, 2015","1,088.40",-4.30,-0.393520637,93090.852,3994.428,321513.36,20788.44,1458.456,304381.944,158394.852,8402.448,1545.528,1784.976,4832.496,91904.496
"Jul 29, 2015","1,092.70",-3.60,-0.328377269,93458.631,4010.209,322783.58,20870.57,1464.218,305584.482,159020.631,8435.644,1551.634,1792.028,4851.588,92267.588
"Jul 28, 2015","1,096.30",-0.20,-0.018239854,93766.539,4023.421,323847.02,20939.33,1469.042,306591.258,159544.539,8463.436,1556.746,1797.932,4867.572,92571.572
"Jul 27, 2015","1,096.50",10.90,1.004053058,93783.645,4024.155,323906.1,20943.15,1469.31,306647.19,159573.645,8464.98,1557.03,1798.26,4868.46,92588.46
"Jul 24, 2015","1,085.60",-8.40,-0.767824497,92851.368,3984.152,320686.24,20734.96,1454.704,303598.896,157987.368,8380.832,1541.552,1780.384,4820.064,91668.064
"Jul 23, 2015","1,094.00",2.60,0.238226132,93569.82,4014.98,323167.6,20895.4,1465.96,305948.04,159209.82,8445.68,1553.48,1794.16,4857.36,92377.36
"Jul 22, 2015","1,091.40",-12.00,-1.08754758,93347.442,4005.438,322399.56,20845.74,1462.476,305220.924,158831.442,8425.608,1549.788,1789.896,4845.816,92157.816
"Jul 21, 2015","1,103.40",-3.30,-0.29818379,94373.802,4049.478,325944.36,21074.94,1478.556,308576.844,160577.802,8518.248,1566.828,1809.576,4899.096,93171.096
"Jul 20, 2015","1,106.70",-25.10,-2.217706309,94656.051,4061.589,326919.18,21137.97,1482.978,309499.722,161058.051,8543.724,1571.514,1814.988,4913.748,93449.748
"Jul 17, 2015","1,131.80",-12.00,-1.049134464,96802.854,4153.706,334333.72,21617.38,1516.612,316519.188,164710.854,8737.496,1607.156,1856.152,5025.192,95569.192
"Jul 16, 2015","1,143.80",-3.40,-0.29637378,97829.214,4197.746,337878.52,21846.58,1532.692,319875.108,166457.214,8830.136,1624.196,1875.832,5078.472,96582.472
"Jul 15, 2015","1,147.20",-6.10,-0.528917021,98120.016,4210.224,338882.88,21911.52,1537.248,320825.952,166952.016,8856.384,1629.024,1881.408,5093.568,96869.568
"Jul 14, 2015","1,153.30",-1.90,-0.164473684,98641.749,4232.611,340684.82,22028.03,1545.422,322531.878,167839.749,8903.476,1637.686,1891.412,5120.652,97384.652
"Jul 13, 2015","1,155.20",-2.50,-0.215945409,98804.256,4239.584,341246.08,22064.32,1547.968,323063.232,168116.256,8918.144,1640.384,1894.528,5129.088,97545.088
"Jul 10, 2015","1,157.70",-1.30,-0.11216566,99018.081,4248.759,341984.58,22112.07,1551.318,323762.382,168480.081,8937.444,1643.934,1898.628,5140.188,97756.188
"Jul 9, 2015","1,159.00",-4.30,-0.369638099,99129.27,4253.53,342368.6,22136.9,1553.06,324125.94,168669.27,8947.48,1645.78,1900.76,5145.96,97865.96
"Jul 8, 2015","1,163.30",10.90,0.945852135,99497.049,4269.311,343638.82,22219.03,1558.822,325328.478,169295.049,8980.676,1651.886,1907.812,5165.052,98229.052
"Jul 7, 2015","1,152.40",-20.50,-1.747804587,98564.772,4229.308,340418.96,22010.84,1544.216,322280.184,167708.772,8896.528,1636.408,1889.936,5116.656,97308.656
"Jul 6, 2015","1,172.90",9.90,0.851246776,100318.137,4304.543,346474.66,22402.39,1571.686,328013.214,170692.137,9054.788,1665.518,1923.556,5207.676,99039.676
"Jul 2, 2015","1,163.00",-6.00,-0.513259196,99471.39,4268.21,343550.2,22213.3,1558.42,325244.58,169251.39,8978.36,1651.46,1907.32,5163.72,98203.72
"Jul 1, 2015","1,169.00",-2.50,-0.213401622,99984.57,4290.23,345322.6,22327.9,1566.46,326922.54,170124.57,9024.68,1659.98,1917.16,5190.36,98710.36
"Jun 30, 2015","1,171.50",-7.00,-0.593975392,100198.395,4299.405,346061.1,22375.65,1569.81,327621.69,170488.395,9043.98,1663.53,1921.26,5201.46,98921.46
